host_is_superhost,bathrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,log_price,room_type_Private room,room_type_Shared room,distance_to_cbd
0,1.0,2.0,2,4,100.0,0,1,5.017279836814924,False,False,2.2823505595448474
1,1.0,1.0,1,14,99.0,0,2,3.8918202981106265,True,False,16.528520446622952
0,1.0,2.0,5,1,100.0,0,1,5.017279836814924,False,False,3.7212033890281706
0,3.0,3.0,2,13,97.0,1,5,5.82600010738045,False,False,2.1038058756922604
0,1.5,2.0,2,2,100.0,1,12,5.231108616854587,False,False,1.14042402500352
0,1.5,1.0,2,9,96.0,0,1,4.189654742026425,True,False,20.775779591520543
0,1.0,1.0,3,7,100.0,0,1,4.61512051684126,False,False,7.105863911221667
0,1.0,2.0,2,5,96.0,1,2,4.9344739331306915,False,False,2.0340183164178005
0,1.0,1.0,1,20,89.0,0,1,3.713572066704308,True,False,10.038965386381179
1,1.0,1.0,2,14,92.0,1,2,4.23410650459726,True,False,0.6702977820217565
0,1.0,1.0,2,42,99.0,0,1,4.700480365792417,False,False,2.571516746862619
0,1.0,3.0,2,1,100.0,1,7,5.087596335232384,False,False,1.9911684889941788
0,1.0,1.0,2,1,100.0,1,4,3.5263605246161616,False,True,1.1208125604452595
0,1.0,1.0,4,6,97.0,1,1,4.189654742026425,True,False,4.774292034020896
1,1.0,2.0,6,54,93.0,0,5,4.330733340286331,True,False,5.242543941261382
1,1.0,3.0,1,53,99.0,1,1,5.298317366548036,False,False,0.4866810474139036
0,1.5,3.0,5,6,97.0,0,1,5.1647859739235145,False,False,8.946255715844
1,1.0,3.0,2,2,90.0,0,2,5.14166355650266,True,False,25.67917280338293
0,2.0,3.0,1,2,80.0,0,1,5.799092654460526,False,False,1.3509617074041438
0,1.5,2.0,3,4,100.0,1,1,5.017279836814924,False,False,8.923396702130152
1,1.0,2.0,2,125,96.0,1,1,4.110873864173311,False,False,29.98367489298297
0,3.0,8.0,1,13,94.0,1,50,5.786897381366708,False,False,0.8157688828190878
0,1.0,1.0,2,2,70.0,0,28,5.153291594497779,False,False,0.2497955795443447
0,1.0,2.0,3,11,91.0,1,50,5.204006687076795,False,False,0.8467353537719676
0,1.0,1.0,14,2,100.0,0,1,4.61512051684126,False,False,6.152813421555894
0,1.0,1.0,1,13,94.0,1,17,4.442651256490317,True,False,1.5646668384914637
0,2.0,3.0,2,1,100.0,1,1,6.3818160174060985,False,False,4.746013518984703
0,1.0,2.0,3,10,96.0,0,1,4.574710978503383,False,False,8.005134964350187
1,1.0,1.0,1,15,100.0,1,1,3.9318256327243257,True,False,27.338340911898758
0,2.5,1.0,1,13,88.0,1,16,3.8501476017100584,True,False,2.891791844471751
1,2.0,5.0,2,86,95.0,0,1,5.771441123130016,False,False,1.1703402568279588
1,2.0,1.0,2,16,96.0,0,1,3.8918202981106265,True,False,5.902542371414069
0,1.0,1.0,2,8,88.0,0,3,3.6888794541139363,True,False,23.358161385654817
0,1.0,3.0,1,28,94.0,1,38,4.983606621708336,False,False,13.436093832754192
1,1.0,1.0,2,3,93.0,0,2,4.290459441148391,False,False,2.9661755319332936
0,1.0,2.0,2,3,100.0,0,1,5.860786223465865,False,False,2.3251755057668104
0,1.0,1.0,3,4,90.0,0,1,4.795790545596741,False,False,0.7319345526603327
0,1.0,1.0,3,43,86.0,1,14,3.9318256327243257,True,False,11.600602346164044
0,1.0,1.0,14,5,100.0,0,1,4.919980925828125,False,False,2.1974942392453265
0,1.0,1.0,1,2,100.0,0,4,4.499809670330265,True,False,16.203997057352076
1,1.5,1.0,1,59,95.0,1,1,4.110873864173311,True,False,22.949301189481357
0,1.0,1.0,2,4,100.0,0,1,3.713572066704308,True,False,8.228611370778367
0,2.0,7.0,2,4,80.0,0,5,6.396929655216146,False,False,0.851473887062028
0,1.0,1.0,1,9,87.0,1,1,4.330733340286331,True,False,0.6389282901982529
0,2.0,2.0,3,3,80.0,1,50,4.875197323201151,False,False,0.9018254313687174
0,2.0,1.0,1,3,87.0,0,1,3.9318256327243257,True,False,5.5621448699863
0,1.0,2.0,1,1,100.0,1,16,4.77912349311153,False,False,0.4505325254254839
0,1.0,1.0,1,7,90.0,0,1,4.189654742026425,True,False,0.6362627836143051
0,1.0,2.0,14,6,100.0,0,1,5.087596335232384,False,False,5.312544062368011
0,1.0,1.0,2,36,91.0,1,1,4.382026634673881,False,False,12.497784791435556
1,1.0,1.0,1,26,99.0,1,1,4.700480365792417,True,False,5.546335096453194
1,1.0,1.0,2,21,99.0,0,1,3.713572066704308,True,False,7.10920719016537
0,1.0,2.0,1,32,94.0,0,2,4.7535901911063645,False,False,1.985497282898432
1,1.0,2.0,2,6,100.0,1,16,5.017279836814924,False,False,1.1243457192721247
0,1.0,1.0,2,10,98.0,1,1,4.51085950651685,False,False,2.468197466097818
0,1.0,3.0,1,97,90.0,1,33,5.298317366548036,False,False,0.45699376608584324
0,3.0,8.0,2,8,95.0,1,2,5.231108616854587,False,False,52.47374296925695
1,2.0,2.0,3,33,98.0,1,1,4.700480365792417,False,False,18.357955752293655
1,1.0,1.0,3,200,99.0,1,2,4.51085950651685,True,False,1.7184538764328057
1,1.0,1.0,1,84,100.0,0,1,5.017279836814924,False,False,3.8411896001910617
0,1.0,2.0,7,46,97.0,0,1,4.61512051684126,False,False,3.84688403670003
1,1.0,1.0,2,16,100.0,0,23,4.51085950651685,False,False,0.8165438124367927
0,1.0,1.0,2,109,91.0,1,2,3.58351893845611,False,True,5.095058821417473
0,1.0,1.0,1,3,90.0,0,1,4.394449154672439,False,False,6.011080127658968
1,1.0,1.0,1,13,100.0,1,1,3.713572066704308,True,False,4.6318676598741435
1,1.0,1.0,2,54,97.0,0,2,4.442651256490317,True,False,1.5514646192392376
0,1.0,1.0,2,13,100.0,1,1,4.394449154672439,True,False,12.476343584472117
0,1.5,1.0,1,19,99.0,1,2,3.9318256327243257,True,False,7.249573490140911
0,1.5,1.0,6,5,100.0,0,2,3.58351893845611,True,False,18.497630040769995
0,2.5,7.0,2,1,100.0,1,3,5.25227342804663,False,False,23.357213614338562
0,1.5,3.0,2,21,91.0,0,1,5.14166355650266,False,False,5.276753684915221
1,1.0,1.0,1,127,97.0,0,1,3.8066624897703196,True,False,22.131749158219424
0,2.0,3.0,1,4,100.0,0,11,6.68586094706836,False,False,0.7983761169485748
0,1.0,1.0,2,6,100.0,0,1,4.394449154672439,False,False,8.17800246977817
0,1.0,2.0,2,11,93.0,1,2,5.14166355650266,False,False,0.9145665371977769
0,1.0,2.0,3,20,89.0,0,2,4.875197323201151,False,False,4.366758388589781
0,1.0,1.0,1,2,100.0,1,6,4.90527477843843,False,False,0.6681864988934332
0,2.0,3.0,1,31,92.0,1,33,5.049856007249537,False,False,0.9540731023783959
1,1.5,3.0,2,23,100.0,0,1,5.236441962829949,False,False,3.9057578386296767
0,1.0,1.0,3,2,100.0,1,1,5.017279836814924,False,False,2.062218945487988
1,2.0,3.0,3,7,89.0,1,3,5.1647859739235145,False,False,0.7819729971685988
0,1.0,1.0,4,49,92.0,1,1,4.3694478524670215,True,False,0.45146414544545693
0,1.5,1.0,30,4,100.0,0,1,4.499809670330265,False,False,6.23121142455965
1,1.0,2.0,1,3,93.0,1,5,4.663439094112067,False,False,27.219735663338845
0,1.0,6.0,1,2,100.0,1,1,4.276666119016055,False,False,11.590810921658257
0,1.5,1.0,1,6,73.0,1,3,3.4965075614664802,True,False,12.624816612550292
0,1.0,6.0,2,2,70.0,0,9,5.66988092298052,False,False,52.22385626545305
0,1.0,1.0,2,6,97.0,1,2,4.553876891600541,True,False,0.9235964605012241
1,2.0,3.0,5,14,100.0,1,1,5.198497031265826,False,False,2.5333912049883165
0,1.0,1.0,1,67,93.0,0,4,3.367295829986474,False,True,0.5314809336617332
1,1.0,2.0,2,4,100.0,1,5,4.382026634673881,False,False,2.0847119628873227
1,1.0,2.0,2,65,96.0,1,34,4.820281565605037,False,False,3.8603169278093956
1,3.5,5.0,2,34,99.0,0,1,6.311734809152915,False,False,6.094560429790072
0,1.0,3.0,1,2,80.0,1,16,4.61512051684126,True,False,5.459206842570236
0,1.0,1.0,1,1,80.0,0,1,4.948759890378168,False,False,0.5587984786906086
0,1.0,1.0,1,5,85.0,1,1,3.7612001156935624,True,False,29.31077913020687
0,1.0,2.0,2,44,95.0,0,23,4.61512051684126,False,False,0.3216677360736797
0,1.0,2.0,1,3,67.0,0,17,4.23410650459726,True,False,0.6792343703849821
1,1.0,1.0,1,117,99.0,1,4,4.875197323201151,True,False,36.18420742029542
0,1.0,1.0,2,24,98.0,0,1,5.017279836814924,False,False,4.263804530116645
0,1.0,2.0,1,18,93.0,0,1,3.9318256327243257,True,False,26.36612522591522
0,1.0,1.0,1,4,95.0,1,1,4.02535169073515,True,False,18.88636395068522
0,1.0,4.0,1,188,94.0,1,1,5.236441962829949,False,False,54.38916067391138
0,1.0,1.0,3,6,96.0,0,1,4.442651256490317,False,False,5.488269783247327
0,1.0,1.0,3,8,100.0,0,1,4.3694478524670215,True,False,1.3415067408748311
1,2.0,2.0,1,3,87.0,1,38,5.075173815233827,False,False,0.6569605352898334
0,2.0,1.0,1,1,60.0,0,2,3.6375861597263857,True,False,23.384385510652884
0,2.0,2.0,2,15,92.0,1,2,5.298317366548036,False,False,4.342774813821209
1,2.0,6.0,2,63,96.0,1,7,5.472270673671475,False,False,2.007338510458134
1,1.0,1.0,3,81,97.0,0,1,5.017279836814924,False,False,1.6489339657912279
0,1.0,1.0,1,7,94.0,0,2,4.787491742782046,True,False,1.9784407777885278
0,1.0,1.0,3,4,100.0,0,1,3.9318256327243257,True,False,5.194239847566619
0,1.0,1.0,2,14,80.0,0,3,4.394449154672439,False,False,1.8810073506658842
0,1.0,3.0,2,7,69.0,1,12,5.087596335232384,False,False,2.1219352421342776
1,1.5,2.0,1,20,99.0,1,17,5.176149732573829,False,False,10.27898734703503
0,1.0,1.0,2,24,94.0,0,1,4.574710978503383,False,False,17.081003293279007
0,1.0,1.0,1,9,100.0,1,1,4.442651256490317,False,False,32.053038232045665
0,0.5,1.0,2,3,100.0,1,1,3.5263605246161616,True,False,15.981565271355253
0,2.5,1.0,1,4,100.0,1,16,3.8501476017100584,True,False,2.7640412279537756
1,1.5,3.0,2,15,97.0,0,1,3.8501476017100584,True,False,41.158670283606156
0,1.0,3.0,5,12,95.0,1,21,5.214935757608986,False,False,5.317113383897215
0,1.0,2.0,3,19,94.0,1,1,4.442651256490317,False,False,4.627920121641532
1,1.0,1.0,1,22,96.0,1,1,3.8918202981106265,True,False,5.5951118724652895
0,1.0,4.0,2,21,98.0,0,1,5.860786223465865,False,False,39.065194348199874
0,1.0,2.0,1,9,93.0,0,2,4.59511985013459,False,False,7.288204564159525
0,1.0,1.0,1,151,91.0,0,7,3.713572066704308,True,False,16.051757920120266
0,1.0,2.0,7,4,100.0,0,1,5.017279836814924,False,False,7.154179415334196
0,2.0,3.0,3,14,97.0,0,2,6.208590026096629,False,False,2.791066147926915
0,1.0,2.0,2,17,99.0,0,1,4.74493212836325,False,False,4.487965100110689
0,1.0,2.0,1,4,85.0,0,1,4.276666119016055,False,False,5.61977712326853
0,1.0,1.0,4,1,100.0,0,23,4.890349128221754,False,False,5.380492042999022
0,1.0,2.0,1,4,55.0,1,2,4.248495242049359,False,False,17.97135759052015
0,1.0,1.0,1,3,80.0,1,1,4.382026634673881,True,False,12.178935025399902
0,1.5,4.0,3,10,96.0,0,9,4.836281906951478,False,False,5.341926949532382
1,1.0,1.0,2,82,99.0,0,2,3.8501476017100584,True,False,14.694697668128022
0,1.0,1.0,1,3,100.0,1,1,4.110873864173311,True,False,5.904499904147579
0,1.0,1.0,2,9,98.0,0,1,3.8501476017100584,True,False,8.522017947805974
0,2.5,4.0,3,6,97.0,1,14,3.258096538021482,False,True,21.72790584435581
0,1.0,1.0,1,11,100.0,0,1,3.4339872044851463,True,False,16.49153813565771
1,1.0,2.0,2,21,94.0,0,1,5.3981627015177525,True,False,52.79033104518095
1,1.0,1.0,2,14,99.0,0,2,3.9318256327243257,True,False,14.706860656001027
0,1.0,2.0,3,28,93.0,1,50,5.25227342804663,False,False,0.5671371067478733
0,1.0,1.0,2,4,100.0,0,1,4.127134385045092,True,False,3.9449322208230764
0,1.0,1.0,1,6,100.0,0,1,4.110873864173311,True,False,8.79582623318363
0,1.0,1.0,1,2,100.0,1,2,5.529429087511423,True,False,46.9961446935158
1,2.0,2.0,2,38,100.0,0,2,5.517452896464707,False,False,30.250761547545054
1,1.0,2.0,2,12,98.0,0,1,4.394449154672439,True,False,32.799634206953
0,1.0,2.0,2,19,92.0,0,1,4.204692619390966,False,False,22.784438742329872
1,1.0,1.0,1,10,98.0,0,1,4.61512051684126,True,False,3.979587998524439
1,2.0,3.0,1,58,92.0,1,35,5.135798437050262,False,False,0.9710923735134711
0,1.0,1.0,3,4,95.0,1,50,4.875197323201151,False,False,0.48215832011357596
0,1.0,2.0,1,85,92.0,1,9,5.017279836814924,False,False,6.002754737965833
1,1.0,2.0,2,1,100.0,0,2,4.61512051684126,False,False,8.401754453883187
1,1.0,3.0,3,9,100.0,0,1,5.62040086571715,False,False,8.053776670541296
0,2.0,3.0,3,9,100.0,0,1,4.875197323201151,False,False,5.512628132088956
0,1.0,1.0,3,13,100.0,0,1,4.7535901911063645,False,False,3.5801480580514555
0,1.5,1.0,1,27,90.0,0,17,4.110873864173311,True,False,2.0625777409404984
0,1.0,1.0,1,2,100.0,0,2,3.9318256327243257,True,False,17.275531594594874
0,1.0,2.0,2,14,92.0,0,1,5.220355825078324,False,False,2.3279274558703165
0,1.0,2.0,2,8,90.0,0,42,4.820281565605037,False,False,0.9853074558622446
0,1.0,1.0,2,4,80.0,0,1,4.700480365792417,False,False,4.856763333425506
0,1.0,1.0,1,20,95.0,0,2,4.276666119016055,True,False,2.3647384098962587
0,1.0,1.0,1,61,93.0,0,1,4.189654742026425,True,False,4.305492799056872
0,1.0,1.0,2,6,100.0,0,2,4.442651256490317,True,False,2.8139494411741266
0,1.0,1.0,1,26,92.0,1,3,4.189654742026425,True,False,15.18704495750842
0,1.0,1.0,2,1,100.0,1,1,4.204692619390966,True,False,2.531853759373671
0,1.0,1.0,1,83,94.0,0,2,4.23410650459726,True,False,1.3967395139464165
1,1.0,1.0,6,43,96.0,0,1,4.852030263919617,False,False,4.3426174973329
1,1.0,2.0,1,47,95.0,1,1,5.017279836814924,False,False,2.0068307953198508
0,1.0,4.0,2,4,80.0,1,2,5.017279836814924,False,False,13.812911498884995
0,1.0,1.0,1,1,100.0,0,1,4.276666119016055,True,False,0.3709972375533027
0,1.0,1.0,2,4,100.0,0,1,5.298317366548036,False,False,4.556228451494257
0,1.5,1.0,1,14,91.0,1,3,3.6888794541139363,True,False,9.90016818121031
1,1.0,1.0,2,141,96.0,1,3,4.795790545596741,False,False,9.376347004033597
1,1.0,1.0,2,24,98.0,0,1,4.795790545596741,False,False,0.4582139273363412
0,1.0,1.0,1,84,88.0,1,26,4.787491742782046,False,False,0.4072702729877077
1,1.0,1.0,1,11,98.0,1,1,3.8918202981106265,True,False,5.235561465924709
1,1.0,2.0,3,9,98.0,0,2,4.68213122712422,False,False,2.074915344296826
0,2.0,4.0,7,2,100.0,1,1,6.396929655216146,False,False,7.322802016211634
0,1.0,1.0,2,49,99.0,1,1,4.276666119016055,True,False,6.050962245458197
0,1.0,1.0,2,1,100.0,0,2,3.58351893845611,True,False,12.822291855458076
0,1.0,1.0,1,2,100.0,0,1,3.713572066704308,True,False,10.677184923700352
1,1.0,1.0,1,31,98.0,0,1,4.330733340286331,False,False,4.849905204676611
0,3.0,5.0,4,1,100.0,0,1,5.860786223465865,False,False,5.26012987112046
1,1.0,2.0,3,80,97.0,1,3,4.948759890378168,False,False,2.491166570741745
0,2.0,2.0,1,18,98.0,1,15,5.017279836814924,False,False,0.9154869885962191
0,2.0,7.0,2,3,93.0,1,26,5.5053315359323625,False,False,15.16637960012144
0,2.5,6.0,2,22,93.0,1,7,5.860786223465865,False,False,0.5999437119604075
0,2.0,2.0,3,7,100.0,1,2,5.3981627015177525,False,False,3.913679801780071
0,1.0,1.0,2,4,95.0,1,1,4.700480365792417,False,False,1.4346513633958369
0,2.0,2.0,14,20,95.0,0,1,5.1647859739235145,False,False,4.534454962415993
0,1.0,1.0,1,10,90.0,1,2,3.9889840465642745,True,False,2.8851001169659356
0,1.0,2.0,2,2,90.0,0,1,4.795790545596741,False,False,3.9655325152477086
0,1.0,1.0,7,1,100.0,0,1,4.330733340286331,False,False,4.685565393957079
1,1.0,1.0,1,7,100.0,0,4,3.4339872044851463,True,False,28.818959627716882
0,2.0,2.0,2,52,99.0,0,2,5.424950017481403,False,False,2.7325980626067157
0,1.0,1.0,3,2,100.0,1,1,4.02535169073515,True,False,2.116281206063652
1,1.0,2.0,2,6,100.0,0,6,5.860786223465865,False,False,36.26187434950897
0,1.0,1.0,3,1,100.0,0,2,5.278114659230517,False,False,5.951200828600303
0,1.0,2.0,2,96,91.0,1,3,4.276666119016055,True,False,1.1502836899316076
1,1.0,1.0,2,79,98.0,1,1,4.3694478524670215,False,False,4.096797584363054
1,1.0,3.0,1,23,99.0,0,1,4.61512051684126,False,False,1.7064351818459345
0,2.5,8.0,2,1,80.0,1,12,5.393627546352362,False,False,16.68665881623479
0,1.0,2.0,2,23,90.0,0,1,4.61512051684126,False,False,6.607845268555264
1,1.0,2.0,1,200,98.0,0,1,4.700480365792417,False,False,1.6679144393202583
1,1.0,2.0,1,3,100.0,1,2,3.9318256327243257,True,False,11.740637262879108
0,2.0,1.0,21,2,80.0,0,1,3.4339872044851463,True,False,12.876214309273646
0,2.0,2.0,2,2,100.0,0,1,4.762173934797756,False,False,3.0776410227109583
0,1.0,1.0,1,17,93.0,0,1,4.23410650459726,True,False,1.3615082140718793
0,1.0,1.0,2,1,100.0,0,1,3.784189633918261,True,False,1.177181883092336
0,2.0,1.0,1,53,99.0,0,1,4.02535169073515,True,False,5.615714153426712
0,1.0,2.0,1,4,95.0,1,4,4.9344739331306915,False,False,1.4944543716424197
0,1.0,2.0,5,36,93.0,1,50,5.017279836814924,False,False,0.5679882537046608
1,1.0,1.0,1,40,97.0,0,5,4.110873864173311,True,False,1.347173204646344
0,1.0,3.0,2,14,83.0,0,3,4.795790545596741,False,False,0.992139453022619
0,1.0,1.0,3,22,96.0,0,3,5.19295685089021,False,False,1.5074157149104555
0,2.0,5.0,1,25,94.0,1,1,4.9344739331306915,False,False,28.03784965628798
0,1.0,1.0,1,4,100.0,1,5,4.499809670330265,True,False,29.12908708961611
0,2.0,3.0,3,7,100.0,1,9,4.948759890378168,False,False,1.9488001923049771
0,1.0,1.0,1,15,96.0,0,1,4.330733340286331,True,False,26.732243612467382
1,1.0,2.0,3,14,100.0,0,1,4.248495242049359,False,False,4.426076158461152
0,2.0,8.0,2,5,92.0,0,1,5.860786223465865,False,False,18.48554387202967
1,2.0,1.0,7,19,99.0,1,2,3.8501476017100584,True,False,7.62424221023377
0,1.0,2.0,1,1,100.0,1,36,4.875197323201151,False,False,1.6420702116710413
0,1.0,3.0,5,39,93.0,1,50,5.087596335232384,False,False,0.367626441589949
1,3.0,4.0,4,22,98.0,0,2,6.68586094706836,False,False,12.31313355278418
0,1.0,1.0,1,6,97.0,0,2,3.6888794541139363,True,False,17.30666861449458
0,1.0,1.0,1,5,100.0,0,1,4.51085950651685,True,False,4.446255336298281
0,2.5,6.0,2,1,100.0,1,1,5.442417710521793,False,False,14.228289113227694
1,1.0,3.0,2,77,98.0,1,1,5.003946305945459,False,False,5.360317486905698
0,1.0,1.0,2,4,100.0,1,1,4.61512051684126,False,False,5.394218726246717
1,2.0,4.0,1,200,96.0,0,6,5.298317366548036,False,False,5.403247101575295
0,1.0,1.0,3,10,88.0,0,3,3.713572066704308,True,False,13.840678663964736
0,1.0,2.0,1,134,94.0,1,50,4.700480365792417,False,False,0.6153447779994152
0,1.0,3.0,1,12,92.0,1,50,5.017279836814924,False,False,6.29799727693377
1,1.5,1.0,1,44,98.0,1,1,4.330733340286331,True,False,7.517354020270161
1,1.5,1.0,1,15,99.0,0,4,3.7612001156935624,True,False,14.01798513878237
0,1.0,1.0,3,25,98.0,0,1,4.875197323201151,False,False,3.2115607459077444
1,1.0,1.0,1,43,98.0,0,1,4.663439094112067,True,False,0.693382241682464
1,1.0,1.0,2,52,97.0,1,1,3.6375861597263857,True,False,14.25220216629019
1,1.0,3.0,2,73,99.0,0,3,4.700480365792417,False,False,0.5834664843261393
0,1.0,1.0,1,2,80.0,1,4,4.795790545596741,False,False,1.181546324123764
0,1.0,3.0,5,2,90.0,0,1,5.075173815233827,False,False,12.921050515332015
0,2.0,4.0,1,6,83.0,0,1,4.836281906951478,False,False,1.2790417220895913
0,1.0,1.0,10,3,100.0,0,1,5.017279836814924,False,False,0.44048371661518887
0,2.0,3.0,3,17,85.0,1,38,5.198497031265826,False,False,22.72934091030473
0,1.0,2.0,1,1,100.0,1,4,6.551080335043404,False,False,3.826599608021563
0,1.5,3.0,3,3,100.0,0,1,5.5053315359323625,False,False,2.646602132314038
0,1.0,2.0,1,5,96.0,1,22,4.852030263919617,False,False,0.7972027240077273
0,2.0,2.0,2,7,89.0,0,1,3.9512437185814275,True,False,25.56483050399886
0,1.0,1.0,2,1,80.0,1,7,4.02535169073515,True,False,1.3308590104356761
0,1.0,2.0,2,10,91.0,1,1,4.61512051684126,False,False,6.154397537866766
0,1.0,1.0,4,7,100.0,0,1,4.574710978503383,False,False,1.1533755041868292
0,1.0,1.0,1,22,84.0,1,2,4.07753744390572,True,False,0.9115509852814955
1,1.0,3.0,2,8,98.0,0,1,5.3981627015177525,False,False,0.32481952370254197
0,1.0,1.0,1,1,100.0,1,31,5.0689042022202315,False,False,1.6669676540016267
0,2.0,3.0,5,2,100.0,0,1,5.017279836814924,False,False,11.358994036447404
0,1.0,1.0,2,8,93.0,0,1,4.9344739331306915,False,False,1.8644657653265693
0,1.0,1.0,1,20,84.0,0,2,3.6375861597263857,True,False,18.697116567775126
0,1.5,2.0,2,6,97.0,0,1,4.700480365792417,False,False,6.085209922065119
1,1.0,3.0,2,21,99.0,0,1,4.875197323201151,False,False,19.87863399677808
1,1.0,1.0,2,120,98.0,0,1,4.204692619390966,False,False,7.305647420218762
1,2.0,2.0,2,31,97.0,1,50,4.61512051684126,False,False,1.1388083419728232
0,1.0,1.0,2,2,100.0,0,1,4.442651256490317,True,False,4.185783380656063
0,1.0,2.0,2,1,100.0,0,1,4.795790545596741,False,False,6.672011764957748
1,1.0,1.0,2,17,96.0,0,3,4.919980925828125,False,False,1.8244613267562722
0,1.0,2.0,2,4,90.0,1,12,4.948759890378168,False,False,0.9382528421220065
0,1.0,3.0,2,3,80.0,1,1,5.111987788356544,False,False,14.353239329491561
1,2.0,6.0,2,48,98.0,0,1,5.529429087511423,False,False,1.2806528552019354
0,2.0,2.0,2,15,95.0,0,1,4.795790545596741,False,False,2.0938296079543117
0,1.0,1.0,1,143,89.0,1,2,4.02535169073515,True,False,2.8334819190692104
0,1.0,1.0,1,6,93.0,0,1,3.58351893845611,True,False,6.8733226938965615
0,1.0,2.0,1,50,91.0,1,3,4.983606621708336,False,False,0.7171166308514239
0,1.0,1.0,2,34,95.0,1,1,4.762173934797756,False,False,1.6111404168617924
0,1.0,1.0,2,2,100.0,1,1,4.382026634673881,True,False,4.323301448207415
0,1.0,1.0,1,11,88.0,1,1,3.4965075614664802,True,False,26.258235439007034
0,2.5,2.0,2,2,100.0,0,1,5.384495062789089,False,False,2.787731360490284
0,1.0,1.0,4,1,80.0,0,1,4.948759890378168,False,False,0.9182663856284599
0,2.0,3.0,2,2,100.0,0,24,5.049856007249537,False,False,5.135317265718101
0,1.0,2.0,5,12,100.0,0,1,5.198497031265826,False,False,3.323448498922387
0,1.0,1.0,2,108,91.0,0,50,4.919980925828125,False,False,1.5101716103661988
1,1.0,2.0,2,14,97.0,1,1,4.663439094112067,False,False,3.0870684910533903
0,1.0,1.0,1,4,100.0,1,31,4.110873864173311,True,False,14.222905248440188
0,2.0,3.0,7,2,100.0,0,1,4.948759890378168,False,False,2.4117339122601518
1,1.0,1.0,2,69,99.0,0,1,4.442651256490317,True,False,15.88586893031926
0,1.0,1.0,1,2,100.0,0,5,4.795790545596741,False,False,0.8492332508594167
0,1.0,2.0,1,10,94.0,0,2,4.700480365792417,False,False,2.2539634523007726
0,1.5,2.0,2,3,100.0,1,1,4.919980925828125,False,False,9.978802335642733
1,2.0,1.0,2,8,100.0,0,5,4.700480365792417,False,False,5.96082552532173
0,1.0,2.0,1,4,95.0,1,27,5.1647859739235145,False,False,0.7249214642069178
0,1.0,1.0,1,1,100.0,0,3,4.189654742026425,True,False,8.740321441043308
0,1.0,3.0,1,15,95.0,1,11,5.298317366548036,False,False,1.1175427656752226
0,2.0,2.0,2,20,100.0,1,1,5.231108616854587,False,False,5.500424172619766
0,1.0,2.0,3,10,90.0,1,24,4.574710978503383,False,False,1.0130496003558054
0,1.0,1.0,1,3,80.0,0,1,4.382026634673881,True,False,21.7146264738469
0,1.0,1.0,2,5,96.0,0,2,3.713572066704308,True,False,6.447806263195919
0,1.0,2.0,9,4,100.0,0,1,4.795790545596741,False,False,6.175371789697767
